name,context,code,level,type,extract,rel,year,label,entitys
冀州市,"[河北省, 衡水市]",131181.0,3.0,del,2016 年 月 日 国务院 批准 撤销 县级 冀州市 设立 衡水市 冀州区 以原 冀州市 行政区域 冀州区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[冀州市, 衡水市, 冀州区]"
山南市,"[西藏自治区, 山南市]",540500.0,3.0,add,2016 年 月 国务院 批复 同意 撤销 山南地区 乃东县 设立 地级 山南市 山南市 设立 乃东区 以原 乃东县 行政区域 乃东区 行政区域     2016 年 月 27 日 中共 山南 市委 市人大 市政府 市政协 市 纪委 揭牌 仪式 标志 山南市 班子 正式 依法 履职,撤地区设市,2015-2016,OOOO O O OOO OO OO OO XXXX XXX OO OO XXX XXX OO XXX OO XXX OOOO XXX OOOO     OOOO O O OO O OO OO OO OOO OOO OOO O OO OO OO OO XXX OO OO OO OO,"[山南地区, 乃东县, 山南市, 乃东区]"
加查县,"[西藏自治区, 山南市]",540528.0,3.0,add,2016 年 月 山南 撤地 设市 加查县 属 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX O XXX OO,"[加查县, 山南市]"
扎囊县,"[西藏自治区, 山南市]",540521.0,3.0,add,2016 年 月 山南地区 撤地 设市 扎囊县 属 山南市 管辖,-,2015-2016,OOOO O O XXXX OO OO XXX O XXX OO,"[山南地区, 扎囊县, 山南市]"
隆子县,"[西藏自治区, 山南市]",540529.0,3.0,add,2016 年 月 山南 撤地 设市 隆子县 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX XXX OO,"[隆子县, 山南市]"
错那县,"[西藏自治区, 山南市]",540530.0,3.0,add,2016 年 月 属地 级 山南市,-,2015-2016,OOOO O O OO O XXX,[山南市]
措美县,"[西藏自治区, 山南市]",540526.0,3.0,add,2000 年 措美县 辖 镇 乡 2016 年 月 山南 撤地 设市 措美县 属 山南市 管辖,-,2015-2016,OOOO O XXX O O O OOOO O O OO OO OO XXX O XXX OO,"[措美县, 山南市]"
洪泽区,"[江苏省, 淮安市]",320813.0,3.0,add,2016 年 月 撤销 洪泽县 设立 淮安市 洪泽区 以原 洪泽县 行政区域 洪泽区 行政区域     2016 年 10 月 日 淮安市 洪泽区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O OO XXX OO XXX XXX OO XXX OOOO XXX OOOO     OOOO O OO O O XXX XXX OO OO OO,"[淮安市, 洪泽区, 洪泽县]"
浪卡子县,"[西藏自治区, 山南市]",540531.0,3.0,add,2016 年 月 山南 撤地 设市 此县 山南市,-,2015-2016,OOOO O O OO OO OO OO XXX,[山南市]
清江浦区,"[江苏省, 淮安市]",320812.0,3.0,add,2015 年 12 月 22 日 中共 淮安市 第六次 代表大会 第五次 会议 淮安 新一轮 新 行政区划 调整     2016 年 月 国务院 同意 江苏省 调整 淮安市 行政区划 批复 同意 撤销 淮安市 清河区 清浦区 设立 淮安市 清江浦区 以原 清河区 清浦区 行政区域 清江浦区 行政区域 清江浦区 人民政府 驻 城南 乡 淮海 南路 268 号,合并,2015-2016,OOOO O OO O OO O OO XXX OOO OOOO OOO OO OO OOO O OOOO OO     OOOO O O OOO OO XXX OO XXX OOOO OO OO OO XXX XXX XXX OO XXX XXXX OO XXX XXX OOOO XXXX OOOO XXXX OOOO O OO O OO OO OOO O,"[淮安市, 清江浦区, 清浦区, 江苏省, 清河区]"
崇明区,"[上海市, 崇明区]",310151.0,2.0,add,2016 年 月 22 日 上海市委 市政府 崇明 崇明 撤县 设区 工作 大会 会上 上海 唯一 县 崇明县 撤县 设区,撤县（市）设区,2015-2016,OOOO O O OO O XXXO OOO OO OO OO OO OO OO OO OO OO O XXX OO OO,"[上海市, 崇明县]"
蓟州区,"[天津市, 蓟州区]",120119.0,2.0,add,2016 年 月 国务院 同意 天津市 调整 行政区划 批复 国函 2016 98 号 同意 撤销 蓟县 设立 天津市 蓟州区 以原 蓟县 行政区域 蓟州区 行政区域 蓟州区 人民政府 驻 文昌街 街道 府 前 街 号,撤县（市）设区,2015-2016,OOOO O O OOO OO XXX OO OOOO OO OO OOOO OO O OO OO XX OO XXX XXX OO XX OOOO XXX OOOO XXX OOOO O OOO OO O O O O,"[蓟县, 蓟州区, 天津市]"
山南地区,"[西藏自治区, 山南地区]",542200.0,3.0,del,2016 年 月 国务院 批复 同意 撤销 山南地区 乃东县 设立 地级 山南市 山南市 设立 乃东区 以原 乃东县 行政区域 乃东区 行政区域     2016 年 月 27 日 中共 山南 市委 市人大 市政府 市政协 市 纪委 揭牌 仪式 标志 山南市 班子 正式 依法 履职,撤地区设市,2015-2016,OOOO O O OOO OO OO OO XXXX XXX OO OO XXX XXX OO XXX OO XXX OOOO XXX OOOO     OOOO O O OO O OO OO OO OOO OOO OOO O OO OO OO OO XXX OO OO OO OO,"[山南地区, 乃东县, 山南市, 乃东区]"
乃东县,"[西藏自治区, 山南地区]",542221.0,3.0,del,2016 年 月 国务院 批复 同意 撤销 乃东县 设立 乃东区 以原 乃东县 行政区域 乃东区 行政区域,撤县（市）设区,2015-2016,OOOO O O OOO OO OO OO XXX OO XXX OO XXX OOOO XXX OOOO,"[乃东县, 乃东区]"
崇明县,"[上海市, 崇明县]",310230.0,2.0,del,2016 年 月 22 日 上海市委 市政府 崇明 崇明 撤县 设区 工作 大会 会上 上海 唯一 县 崇明县 撤县 设区,撤县（市）设区,2015-2016,OOOO O O OO O XXXO OOO OO OO OO OO OO OO OO OO OO O XXX OO OO,"[上海市, 崇明县]"
伊州区,"[新疆维吾尔自治区, 哈密市]",650502.0,3.0,add,2016 年 月 日 国务院 下达 批复 同意 撤销 哈密地区 县级 哈密市 设立 地级 哈密市 伊州区,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO OO XXXX OO XXX OO OO XXX XXX,"[哈密地区, 伊州区, 哈密市]"
昆玉市,"[新疆维吾尔自治区, 阿勒泰地区]",659009.0,3.0,add,2016 年 月 新疆生产建设兵团 第十四 师为 基础 组建 昆玉市     2016 年 月 20 日 国务院 批复 同意 新疆生产建设兵团 第十四 师 设立 自治区 直辖 县级 昆玉市     2016 年 月 26 日 兵团 第九个 城市 昆玉市 挂牌 成立 新疆维吾尔自治区 直辖 县级市 兵团 阿拉尔 铁门关 石河子 城市   师市 合一 管理模式     2016 年 月 日 新疆生产建设兵团 第十四 师 昆玉市 225 团 成立 暨 新城区 建设 奠基仪式 于田县 喀孜 纳克 开发区,新增县／市／区,2015-2016,OOOO O O OOOOOOOO OOO OO OO OO XXX     OOOO O O OO O OOO OO OO OOOOOOOO OOO O OO OOO OO OO XXX     OOOO O O OO O OO OOO OO XXX OO OO XXXXXXXX OO OOO OO OOO OOO OOO OO   OO OO OOOO     OOOO O O O OOOOOOOO OOO O XXX OOO O OO O XXX OO OOOO XXX OO OO OOO,"[昆玉市, 于田县, 新城区, 新疆维吾尔自治区]"
奉化区,"[浙江省, 宁波市]",330213.0,3.0,add,2016 年 国务院 国函 2016 158 号 批复 同意 撤销 县级 奉化市 设立 宁波市 奉化区 以原 县级 奉化市 行政区域 奉化区 行政区域,撤县（市）设区,2015-2016,OOOO O OOO OO OOOO OOO O OO OO OO OO XXX OO XXX XXX OO OO XXX OOOO XXX OOOO,"[宁波市, 奉化区, 奉化市]"
洪泽县,"[江苏省, 淮安市]",320829.0,3.0,del,2016 年 月 撤销 洪泽县 设立 淮安市 洪泽区 以原 洪泽县 行政区域 洪泽区 行政区域     2016 年 10 月 日 淮安市 洪泽区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O OO XXX OO XXX XXX OO XXX OOOO XXX OOOO     OOOO O OO O O XXX XXX OO OO OO,"[淮安市, 洪泽区, 洪泽县]"
哈密市,"[新疆维吾尔自治区, 哈密市]",650500.0,3.0,add,2016 年 月 18 日 哈密 正式 设地 设市 丝绸之路 经济带 沿线 诞生 年轻 城市,撤地区设市,2015-2016,OOOO O O OO O OO OO OO OO OOOO OOO OO OO OO OO,[]
蓟县,"[天津市, 蓟县]",120225.0,2.0,del,2016 年 月 国务院 同意 天津市 调整 行政区划 批复 国函 2016 98 号 同意 撤销 蓟县 设立 天津市 蓟州区 以原 蓟县 行政区域 蓟州区 行政区域 蓟州区 人民政府 驻 文昌街 街道 府 前 街 号,撤县（市）设区,2015-2016,OOOO O O OOO OO XXX OO OOOO OO OO OOOO OO O OO OO XX OO XXX XXX OO XX OOOO XXX OOOO XXX OOOO O OOO OO O O O O,"[蓟县, 蓟州区, 天津市]"
平桂区,"[广西壮族自治区, 贺州市]",451103.0,3.0,add,2016 年 月 11 日 国务院 批准 同意 设立 贺州市 平桂区,新增县／市／区,2015-2016,OOOO O O OO O OOO OO OO OO XXX XXX,"[平桂区, 贺州市]"
哈密地区,"[新疆维吾尔自治区, 哈密地区]",652200.0,3.0,del,2016 年 月 18 日 哈密 正式 设地 设市 丝绸之路 经济带 沿线 诞生 年轻 城市,撤地区设市,2015-2016,OOOO O O OO O OO OO OO OO OOOO OOO OO OO OO OO,[]
江东区,"[浙江省, 宁波市]",330204.0,3.0,del,2016 年 月 江东区 撤销 原 江东区 管辖 行政区域 划归 宁波市 鄞州区 管辖,撤销,2015-2016,OOOO O O XXX OO O XXX OO OOOO OO XXX XXX OO,"[江东区, 宁波市, 鄞州区]"
宜州区,"[广西壮族自治区, 河池市]",451203.0,3.0,add,2016 年 12 月 14 日 国务院 批复 同意 撤销 县级 宜州市 设立 河池市 宜州区 同意 河池市 政府 驻地 迁至 宜州区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OO OO XXX OO XXX XXX OO XXX OO OO OO XXX,"[河池市, 宜州区, 宜州市]"
柳江区,"[广西壮族自治区, 柳州市]",450206.0,3.0,add,2016 年 月 30 日 国务院 同意 撤销 柳江县 设立 柳州市 柳江区 以原 柳江县 行政区域 柳江区 行政区域,撤县（市）设区,2015-2016,OOOO O O OO O OOO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[柳江区, 柳州市, 柳江县]"
奉化市,"[浙江省, 宁波市]",330283.0,3.0,del,2016 年 国务院 国函 2016 158 号 批复 同意 撤销 县级 奉化市 设立 宁波市 奉化区 以原 县级 奉化市 行政区域 奉化区 行政区域,撤县（市）设区,2015-2016,OOOO O OOO OO OOOO OOO O OO OO OO OO XXX OO XXX XXX OO OO XXX OOOO XXX OOOO,"[宁波市, 奉化区, 奉化市]"
宜州市,"[广西壮族自治区, 河池市]",451281.0,3.0,del,2016 年 12 月 14 日 国务院 批复 同意 撤销 县级 宜州市 设立 河池市 宜州区 同意 河池市 政府 驻地 迁至 宜州区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OO OO XXX OO XXX XXX OO XXX OO OO OO XXX,"[河池市, 宜州区, 宜州市]"
柳江县,"[广西壮族自治区, 柳州市]",450221.0,3.0,del,2016 年 月 30 日 国务院 同意 撤销 柳江县 设立 柳州市 柳江区 以原 柳江县 行政区域 柳江区 行政区域,撤县（市）设区,2015-2016,OOOO O O OO O OOO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[柳江区, 柳州市, 柳江县]"
南郑区,"[陕西省, 汉中市]",610703.0,3.0,add,2017 年 月 国务院 同意 撤销 南郑县 设立 汉中市 南郑 区,撤县设市,2016-2017,OOOO O O OOO OO OO XXX OO XXX OO O,"[南郑县, 汉中市]"
九江县,"[江西省, 九江市]",360421.0,3.0,del,2017 年 月 21 日 国务院 同意 江西省 调整 九江市 行政区划 批复 国函 2017 104 号 文件 同意 撤销 九江县 设立 九江市 柴桑区 以原 九江县 行政区域 柴桑区 行政区域 柴桑区 人民政府 驻 沙河 街镇 庐山 北路 168 号,撤县（市）设区,2016-2017,OOOO O O OO O OOO OO XXX OO XXX OOOO OO OO OOOO OOO O OO OO OO XXX OO XXX OOO OO XXX OOOO OOO OOOO OOO OOOO O OO OO OO OO OOO O,"[九江市, 江西省, 九江县]"
柴桑区,"[江西省, 九江市]",360404.0,3.0,add,2017 年 08 月 21 日 国务院 同意 江西省 调整 九江市 行政区划 批复 国函 2017 104 号 文件 同意 撤销 九江县 设立 九江市 柴桑区 以原 九江县 行政区域 柴桑区 行政区域 柴桑区 人民政府 驻 沙河 街镇 庐山 北路 168 号     2017 年 月 21 日 国务院 同意 江西省 调整 九江市 行政区划 批复 同意 撤销 九江县 设立 九江市 柴桑区 以原 九江县 行政区域 柴桑区 行政区域 柴桑区 人民政府 驻 沙河 街镇 庐山 北路 168 号,撤县（市）设区,2016-2017,OOOO O OO O OO O OOO OO XXX OO XXX OOOO OO OO OOOO OOO O OO OO OO XXX OO XXX OOO OO XXX OOOO OOO OOOO OOO OOOO O OO OO OO OO OOO O     OOOO O O OO O OOO OO XXX OO XXX OOOO OO OO OO XXX OO XXX OOO OO XXX OOOO OOO OOOO OOO OOOO O OO OO OO OO OOO O,"[九江市, 江西省, 九江县]"
罗江区,"[四川省, 德阳市]",510604.0,3.0,add,2017 年 月 日 罗江县 人大常委会 主任 白光 裕 率队 四川省 绵阳 安州区 交流学习 撤县 设区 工作     2017 年 月 21 日 国务院 下发 同意 四川省 调整 德阳市 行政区划 批复 同意 撤销 罗江县 设立 德阳市 罗江 区 以原 罗江县 行政区域 罗江 区 行政区域 罗江 区 人民政府 驻 万安镇 景乐 北路 88 号     2017 年 11 月 10 日 上午 德阳市 罗江 区 成立 大会 德阳市 罗江 区 正式 挂牌 意味着 罗江 告别 县 历史 区 时代 迎来 新 发展 机遇,撤县（市）设区,2016-2017,OOOO O O O XXX OOOOO OO OO O OO XXX OO XXX OOOO OO OO OO     OOOO O O OO O OOO OO OO XXX OO XXX OOOO OO OO OO XXX OO XXX OO O OO XXX OOOO OO O OOOO OO O OOOO O OOO OO OO OO O     OOOO O OO O OO O OO XXX OO O OO OO XXX OO O OO OO OOO OO OO O OO O OO OO O OO OO,"[罗江县, 德阳市, 安州区, 四川省]"
罗江县,"[四川省, 德阳市]",510626.0,3.0,del,2017 年 月 21 日 国务院 下发 同意 四川省 调整 德阳市 行政区划 批复 同意 撤销 罗江县 设立 德阳市 罗江 区,撤县（市）设区,2016-2017,OOOO O O OO O OOO OO OO XXX OO XXX OOOO OO OO OO XXX OO XXX OO O,"[罗江县, 德阳市, 四川省]"
长乐区,"[福建省, 福州市]",350112.0,3.0,add,2017 年 11 月 日 长乐 撤市 设区 以原 长乐市 行政区域 长乐 区 行政区域,撤县（市）设区,2016-2017,OOOO O OO O O OO OO OO OO XXX OOOO OO O OOOO,[长乐市]
平泉县,"[河北省, 承德市]",130823.0,3.0,del,2017 年 月 10 日经 国务院 批准 同意 撤销 平泉县 设立 县级 平泉 市 以原 平泉县 行政区域 平泉 市 行政区域 平泉 市 人民政府 驻 平泉 镇府 前 街 17 号,撤县设市,2016-2017,OOOO O O OO OO OOO OO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO O O OO O,[平泉县]
盘州市,"[贵州省, 六盘水市]",520281.0,3.0,add,2017 年 月 民政部 同意 贵州省 撤销 盘县 设立 县级 盘 州市 批复 国务院 批准 同意 撤销 盘县 设立 县级 盘 州市 以原 盘县 行政区域 为盘 州市 行政区域 盘 州市 人民政府 驻亦资 街道 凤鸣 北路 号,撤县设市,2016-2017,OOOO O O OOO OO XXX OO XX OO OO O OO OO OOO OO OO OO XX OO OO O OO OO XX OOOO OO OO OOOO O OO OOOO OOO OO OO OO O,"[贵州省, 盘县]"
盘县,"[贵州省, 六盘水市]",520222.0,3.0,del,2017 年 月 民政部 同意 贵州省 撤销 盘县 设立 县级 盘 州市 批复 国务院 批准 同意 撤销 盘县 设立 县级 盘 州市 以原 盘县 行政区域 为盘 州市 行政区域 盘 州市 人民政府 驻亦资 街道 凤鸣 北路 号,撤县设市,2016-2017,OOOO O O OOO OO XXX OO XX OO OO O OO OO OOO OO OO OO XX OO OO O OO OO XX OOOO OO OO OOOO O OO OOOO OOO OO OO OO O,"[贵州省, 盘县]"
神木市,"[陕西省, 榆林市]",610881.0,3.0,add,2017 年 04 月 10 日 国务院 批准 撤销 神木县 设立 县级 神木 市 以原 神木县 行政区域 神木 市 行政区域 神木 市 人民政府 驻 神木 镇府 阳路 号,撤县设市,2016-2017,OOOO O OO O OO O OOO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO OO O,[神木县]
南郑县,"[陕西省, 汉中市]",610721.0,3.0,del,2017 年 月 国务院 同意 撤销 南郑县 设立 汉中市 南郑 区,撤县（市）设区,2016-2017,OOOO O O OOO OO OO XXX OO XXX OO O,"[南郑县, 汉中市]"
神木县,"[陕西省, 榆林市]",610821.0,3.0,del,2017 年 04 月 10 日 国务院 批准 撤销 神木县 设立 县级 神木 市 以原 神木县 行政区域 神木 市 行政区域 神木 市 人民政府 驻 神木 镇府 阳路 号,撤县设市,2016-2017,OOOO O OO O OO O OOO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO OO O,[神木县]
隆昌市,"[四川省, 内江市]",511083.0,3.0,add,2017 年 月 日 民政部 同意 四川省 撤销 隆昌县 设立 县级 隆昌 市 以原 隆昌县 行政区域 隆昌 市 行政区域 隆昌 市 人民政府 驻古湖 街道 东街 64 号     2017 年 月 22 日 隆昌 市 人民政府 正式 成立,撤县设市,2016-2017,OOOO O O O OOO OO XXX OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO OOO OO OO OO O     OOOO O O OO O OO O OOOO OO OO,"[隆昌县, 四川省]"
隆昌县,"[四川省, 内江市]",511028.0,3.0,del,2017 年 月 日 民政部 同意 四川省 撤销 隆昌县 设立 县级 隆昌 市 以原 隆昌县 行政区域 隆昌 市 行政区域 隆昌 市 人民政府 驻古湖 街道 东街 64 号     2017 年 月 22 日 隆昌 市 人民政府 正式 成立,撤县设市,2016-2017,OOOO O O O OOO OO XXX OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO OOO OO OO OO O     OOOO O O OO O OO O OOOO OO OO,"[隆昌县, 四川省]"
长乐市,"[福建省, 福州市]",350182.0,3.0,del,2017 年 11 月 日 长乐 撤市 设区 以原 长乐市 行政区域 长乐 区 行政区域,撤县（市）设区,2016-2017,OOOO O OO O O OO OO OO OO XXX OOOO OO O OOOO,[长乐市]
平泉市,"[河北省, 承德市]",130881.0,3.0,add,2017 年 月 10 日经 国务院 批准 同意 撤销 平泉县 设立 县级 平泉 市 以原 平泉县 行政区域 平泉 市 行政区域 平泉 市 人民政府 驻 平泉 镇府 前 街 17 号,撤县设市,2016-2017,OOOO O O OO OO OOO OO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO O O OO O,[平泉县]
即墨区,"[山东省, 青岛市]",370215.0,3.0,add,2017 年 月 20 日 国务院 山东省政府 批复 青岛市 区划 调整 请示 同意 撤销 县级 即墨市 设立 青岛市 即墨 区,撤县（市）设区,2016-2017,OOOO O O OO O OOO XXXOO OO XXX OO OO OO OO OO OO XXX OO XXX OO O,"[即墨市, 青岛市, 山东省]"
双湖县,"[西藏自治区, 那曲市]",540630.0,3.0,add,2017 年 月 国务院 批复 西藏 那曲 撤地 设市 双湖县 新 设立 那曲 市 管辖,-,2016-2017,OOOO O O OOO OO OO OO OO OO XXX O OO OO O OO,[双湖县]
比如县,"[西藏自治区, 那曲市]",540622.0,3.0,add,1970 年 改为 那曲地区 2017 年 国务院 批复 西藏 那曲 撤地 设市 比如县 隶属 那曲 市 管辖 镇 市政府 265 千米,-,2016-2017,OOOO O OO XXXX OOOO O OOO OO OO OO OO OO XXX OO OO O OO O OOO OOO OO,"[那曲地区, 比如县]"
班戈县,"[西藏自治区, 那曲市]",540627.0,3.0,add,2017 年 国务院 批复 西藏 那曲 撤地 设市 班戈县 属 那曲 市 管辖,-,2016-2017,OOOO O OOO OO OO OO OO OO XXX O OO O OO,[班戈县]
索县,"[西藏自治区, 那曲市]",540626.0,3.0,add,2017 年 国务院 批复 西藏 那曲 撤地 设市 索县 属 那曲 市 管辖,-,2016-2017,OOOO O OOO OO OO OO OO OO XX O OO O OO,[索县]
尼玛县,"[西藏自治区, 那曲市]",540629.0,3.0,add,2017 年 国务院 批复 西藏 那曲 撤地 设市 尼玛县 属 那曲 市 管辖,-,2016-2017,OOOO O OOO OO OO OO OO OO XXX O OO O OO,[尼玛县]
即墨市,"[山东省, 青岛市]",370282.0,3.0,del,2017 年 月 20 日 国务院 山东省政府 批复 青岛市 区划 调整 请示 同意 撤销 县级 即墨市 设立 青岛市 即墨 区,撤县（市）设区,2016-2017,OOOO O O OO O OOO XXXOO OO XXX OO OO OO OO OO OO XXX OO XXX OO O,"[即墨市, 青岛市, 山东省]"
色尼区,"[西藏自治区, 那曲市]",540602.0,3.0,add,2017 年 07 月 18 日 国务院 同意 西藏自治区 撤销 那曲地区 设立 地级 那曲 市 批复 撤销 那曲地区 那曲县 设立 地级 那曲 市和色尼区 以原 那曲县 行政区域 为色尼区 行政区域 区 人民政府 驻 那曲镇 文化 西路 26 号,-,2016-2017,OOOO O OO O OO O OOO OO XXXXX OO XXXX OO OO OO O OO OO XXXX XXX OO OO OO OOOOO OO XXX OOOO OOOO OOOO O OOOO O OOO OO OO OO O,"[西藏自治区, 那曲地区, 那曲县]"
巴青县,"[西藏自治区, 那曲市]",540628.0,3.0,add,2017 年 月 国务院 批复 西藏 那曲 撤地 设市 巴青县 那曲 市 管辖,-,2016-2017,OOOO O O OOO OO OO OO OO OO OXX OO O OO,[青县]
达孜区,"[西藏自治区, 拉萨市]",540104.0,3.0,add,2017 年 07 月 18 日 国务院 同意 西藏自治区 撤销 达孜县 设立 拉萨市 达孜 区 以原 达孜县 行政区域 达孜 区 行政区域 达孜 区 人民政府 驻 德庆 镇 德庆 中路 21 号     国函 2017 107 号 2018 年 02 月 01 日 中共 拉萨市 达孜 区 委员会 拉萨市 达孜 区 人民代表大会常务委员会 拉萨市 达孜 区 人民政府 中国人民政治协商会议 拉萨市 达孜 区 委员会 中共 拉萨市 达孜 区 纪律检查 委员会 拉萨市 达孜 区 监察 委员会 衔牌 揭幕仪式,撤县（市）设区,2016-2017,OOOO O OO O OO O OOO OO XXXXX OO XXX OO XXX OO O OO XXX OOOO OO O OOOO OO O OOOO O OO O OO OO OO O     OO OOOO OOO O OOOO O OO O OO O OO XXX OO O OOO XXX OO O OOOOOOOOOOO XXX OO O OOOO OOOOOOOOOO XXX OO O OOO OO XXX OO O OOOO OOO XXX OO O OO OOO OO OOOO,"[拉萨市, 西藏自治区, 达孜县]"
达孜县,"[西藏自治区, 拉萨市]",540126.0,3.0,del,2017 年 国务院 同意 西藏自治区 撤销 达孜县 设立 拉萨市 达孜 区 以原 达孜县 行政区域 达孜 区 行政区域 达孜 区 人民政府 驻 德庆 镇 德庆 中路 21 号     国函 2017 107 号,撤县（市）设区,2016-2017,OOOO O OOO OO XXXXX OO XXX OO XXX OO O OO XXX OOOO OO O OOOO OO O OOOO O OO O OO OO OO O     OO OOOO OOO O,"[拉萨市, 西藏自治区, 达孜县]"
那曲市,"[西藏自治区, 那曲市]",540600.0,3.0,add,2017 年 07 月 18 日 国务院 同意 西藏自治区 撤销 那曲地区 设立 地级 那曲 市 批复 撤销 那曲地区 那曲县 设立 地级 那曲 市 市 人民政府 驻新 设立 色尼区 浙江 西路 号,撤地区设市,2016-2017,OOOO O OO O OO O OOO OO XXXXX OO XXXX OO OO OO O OO OO XXXX XXX OO OO OO O O OOOO OO OO OOO OO OO O,"[西藏自治区, 那曲地区, 那曲县]"
那曲地区,"[西藏自治区, 那曲地区]",542400.0,3.0,del,2017 年 07 月 18 日 国务院 同意 西藏自治区 撤销 那曲地区 设立 地级 那曲 市 批复 撤销 那曲地区 那曲县 设立 地级 那曲 市 市 人民政府 驻新 设立 色尼区 浙江 西路 号,撤地区设市,2016-2017,OOOO O OO O OO O OOO OO XXXXX OO XXXX OO OO OO O OO OO XXXX XXX OO OO OO O O OOOO OO OO OOO OO OO O,"[西藏自治区, 那曲地区, 那曲县]"
临安区,"[浙江省, 杭州市]",330112.0,3.0,add,2016 年 月 11 日 杭州市 第十一届 委员会 同意 临安 撤市 设区     2017 年 月 国务院 正式 同意 撤销 县级 临安市 设立 杭州市 临安 区 以原 临安市 行政区域 临安 区 行政区域 临安 区 人民政府 驻 锦城 街道 衣锦街 398 号     2017 年 月 10 日   浙江省人民政府 正式 撤销 县级 临安市 设立 杭州市 临安 区 以原 临安市 行政区域 临安 区 行政区域 临安 区 人民政府 驻 锦城 街道 衣锦街 398 号     2017 年 月 15 日 杭州市 临安 区 正式 挂牌 成立   杭州 第十 区,撤县（市）设区,2016-2017,OOOO O O OO O XXX OOOO OOO OO OO OO OO     OOOO O O OOO OO OO OO OO XXX OO XXX OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO OOO OOO O     OOOO O O OO O   XXXOOOO OO OO OO XXX OO XXX OO O OO XXX OOOO OO O OOOO OO O OOOO O OO OO OOO OOO O     OOOO O O OO O XXX OO O OO OO OO   OO OO O,"[杭州市, 浙江省, 临安市]"
那曲县,"[西藏自治区, 那曲地区]",542421.0,3.0,del,2017 年 07 月 18 日 国务院 同意 西藏自治区 撤销 那曲地区 设立 地级 那曲 市 批复 撤销 那曲地区 那曲县 设立 地级 那曲 市和色尼区 以原 那曲县 行政区域 为色尼区 行政区域 区 人民政府 驻 那曲镇 文化 西路 26 号,撤地区设市,2016-2017,OOOO O OO O OO O OOO OO XXXXX OO XXXX OO OO OO O OO OO XXXX XXX OO OO OO OOOOO OO XXX OOOO OOOO OOOO O OOOO O OOO OO OO OO O,"[西藏自治区, 那曲地区, 那曲县]"
宁乡市,"[湖南省, 长沙市]",430182.0,3.0,add,2017 年 月 12 日 国务院 批准 同意 撤销 宁乡县 设立 县级 宁乡 市 以原 宁乡县 行政区域 宁乡 市 行政区域     2017 年 12 月 日 宁乡 市 正式 挂牌,撤县设市,2016-2017,OOOO O O OO O OOO OO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO     OOOO O OO O O OO O OO OO,[宁乡县]
宁乡县,"[湖南省, 长沙市]",430124.0,3.0,del,2017 年 月 12 日 国务院 批准 同意 撤销 宁乡县 设立 县级 宁乡 市 以原 宁乡县 行政区域 宁乡 市 行政区域     2017 年 12 月 日 宁乡 市 正式 挂牌,撤县设市,2016-2017,OOOO O O OO O OOO OO OO OO XXX OO OO OO O OO XXX OOOO OO O OOOO     OOOO O OO O O OO O OO OO,[宁乡县]
玉环市,"[浙江省, 台州市]",331083.0,3.0,add,2017 年 月 国务院 批准 同意 撤销 玉环县 设立 县级 玉环 市 以原 玉环县 行政区域 玉环 市 行政区域,撤县设市,2016-2017,OOOO O O OOO OO OO OO OXX OO OO OO O OO OXX OOOO OO O OOOO,[环县]
